TransactionID,DateKey,AccountID,DepartmentID,CostCenterID,Amount,TransactionType,Description
358,20230510,6010,6,CC-100,5248.52,Expense,Insurance - Operations
359,20230504,6010,2,CC-300,4680.74,Expense,Insurance - Marketing
360,20230505,6010,4,CC-200,4640.25,Expense,Insurance - Finance
361,20230504,6011,8,CC-300,2276.3,Expense,Office Supplies - Research & Development
362,20230508,6011,4,CC-500,2210.08,Expense,Office Supplies - Finance
363,20230525,6011,2,CC-500,2245.78,Expense,Office Supplies - Marketing
364,20230522,6011,3,CC-500,2254.74,Expense,Office Supplies - Engineering
365,20230511,6012,9,CC-300,3270.62,Expense,Training & Development - Sales - APAC
366,20230528,6012,1,CC-200,3526.54,Expense,Training & Development - Sales
367,20230503,6012,5,CC-400,3214.88,Expense,Training & Development - Human Resources
368,20230503,6012,10,CC-100,3212.81,Expense,Training & Development - Sales - EMEA
369,20230512,7001,9,CC-200,15948.7,Expense,Income Tax - Sales - APAC
370,20230525,7001,4,CC-300,15025.64,Expense,Income Tax - Finance
371,20230503,7001,7,CC-500,19119.15,Expense,Income Tax - Customer Support
372,20230506,7001,10,CC-200,18741.72,Expense,Income Tax - Sales - EMEA
373,20230622,4001,1,CC-100,127141.57,Revenue,Product Sales - Sales
374,20230622,4001,2,CC-400,103297.3,Revenue,Product Sales - Marketing
375,20230615,4001,9,CC-500,115432.27,Revenue,Product Sales - Sales - APAC
376,20230625,4001,10,CC-200,115083.89,Revenue,Product Sales - Sales - EMEA
377,20230614,4002,1,CC-300,73772.24,Revenue,Service Revenue - Sales
378,20230616,4002,2,CC-500,64920.12,Revenue,Service Revenue - Marketing
379,20230602,4002,9,CC-300,74093.9,Revenue,Service Revenue - Sales - APAC
380,20230602,4002,10,CC-500,67337.43,Revenue,Service Revenue - Sales - EMEA
381,20230607,4003,1,CC-300,40271.46,Revenue,Subscription Revenue - Sales
382,20230610,4003,2,CC-300,51039.68,Revenue,Subscription Revenue - Marketing
383,20230616,4003,9,CC-100,44813.63,Revenue,Subscription Revenue - Sales - APAC
384,20230605,4003,10,CC-200,50751.43,Revenue,Subscription Revenue - Sales - EMEA
385,20230617,4004,1,CC-200,30367.96,Revenue,Consulting Revenue - Sales
386,20230603,4004,2,CC-300,32054.94,Revenue,Consulting Revenue - Marketing
387,20230614,4004,9,CC-100,30527.32,Revenue,Consulting Revenue - Sales - APAC
388,20230628,4004,10,CC-100,26952.11,Revenue,Consulting Revenue - Sales - EMEA
389,20230619,4005,1,CC-400,23538.96,Revenue,License Revenue - Sales
390,20230610,4005,2,CC-400,24222.46,Revenue,License Revenue - Marketing
391,20230611,4005,9,CC-100,22058.52,Revenue,License Revenue - Sales - APAC
392,20230615,4005,10,CC-500,22482.7,Revenue,License Revenue - Sales - EMEA
393,20230603,4010,1,CC-300,4329.71,Revenue,Interest Income - Sales
394,20230608,4010,2,CC-100,3862.74,Revenue,Interest Income - Marketing
395,20230617,4010,9,CC-400,3861.52,Revenue,Interest Income - Sales - APAC
396,20230624,4010,10,CC-300,3439.78,Revenue,Interest Income - Sales - EMEA
397,20230617,5001,4,CC-100,49833.11,Expense,Cost of Goods Sold - Finance
398,20230612,5001,6,CC-300,60238.85,Expense,Cost of Goods Sold - Operations
399,20230608,5001,3,CC-200,65457.1,Expense,Cost of Goods Sold - Engineering
400,20230605,5002,3,CC-500,41748.16,Expense,Direct Labor - Engineering
401,20230606,5002,5,CC-100,52444.09,Expense,Direct Labor - Human Resources
402,20230621,5003,8,CC-500,13158.69,Expense,Manufacturing Overhead - Research & Development
403,20230611,5003,10,CC-500,11858.84,Expense,Manufacturing Overhead - Sales - EMEA
404,20230605,5003,9,CC-300,12889.11,Expense,Manufacturing Overhead - Sales - APAC
405,20230615,5003,6,CC-400,10978.93,Expense,Manufacturing Overhead - Operations
406,20230615,6001,5,CC-300,80234.78,Expense,Salaries & Wages - Human Resources
407,20230612,6001,10,CC-100,78461.24,Expense,Salaries & Wages - Sales - EMEA
408,20230621,6001,1,CC-100,90614.29,Expense,Salaries & Wages - Sales
409,20230620,6001,3,CC-100,91656.0,Expense,Salaries & Wages - Engineering
410,20230615,6002,9,CC-100,21711.69,Expense,Employee Benefits - Sales - APAC
411,20230621,6002,7,CC-500,24726.92,Expense,Employee Benefits - Customer Support
412,20230616,6002,8,CC-500,18600.04,Expense,Employee Benefits - Research & Development
413,20230615,6002,5,CC-100,21261.62,Expense,Employee Benefits - Human Resources
414,20230602,6003,6,CC-200,27550.04,Expense,Rent & Facilities - Operations
415,20230615,6003,2,CC-400,24725.18,Expense,Rent & Facilities - Marketing
416,20230614,6004,9,CC-400,3501.52,Expense,Utilities - Sales - APAC
417,20230602,6004,3,CC-500,3329.36,Expense,Utilities - Engineering
418,20230603,6004,6,CC-300,3347.07,Expense,Utilities - Operations
419,20230622,6004,10,CC-500,2795.63,Expense,Utilities - Sales - EMEA
420,20230622,6005,5,CC-500,23333.62,Expense,Marketing & Advertising - Human Resources
421,20230610,6005,10,CC-300,21414.28,Expense,Marketing & Advertising - Sales - EMEA
422,20230605,6005,3,CC-400,29676.97,Expense,Marketing & Advertising - Engineering
423,20230622,6006,2,CC-200,6979.15,Expense,Travel & Entertainment - Marketing
424,20230603,6006,5,CC-500,6757.08,Expense,Travel & Entertainment - Human Resources
425,20230617,6006,7,CC-400,6615.06,Expense,Travel & Entertainment - Customer Support
426,20230610,6006,6,CC-300,5904.57,Expense,Travel & Entertainment - Operations
427,20230607,6007,4,CC-400,20633.68,Expense,Professional Services - Finance
428,20230605,6007,6,CC-200,15585.8,Expense,Professional Services - Operations
429,20230627,6008,5,CC-500,22569.21,Expense,Software & Technology - Human Resources
430,20230602,6008,2,CC-500,24647.8,Expense,Software & Technology - Marketing
431,20230626,6009,6,CC-500,4756.94,Expense,Depreciation - Operations
432,20230602,6009,3,CC-400,6385.84,Expense,Depreciation - Engineering
433,20230615,6009,7,CC-200,5303.89,Expense,Depreciation - Customer Support
434,20230608,6009,2,CC-400,5743.31,Expense,Depreciation - Marketing
435,20230615,6010,4,CC-500,3949.23,Expense,Insurance - Finance
436,20230625,6010,5,CC-300,4431.02,Expense,Insurance - Human Resources
437,20230614,6010,8,CC-500,4287.37,Expense,Insurance - Research & Development
438,20230626,6010,7,CC-200,5339.28,Expense,Insurance - Customer Support
439,20230618,6011,3,CC-300,1984.47,Expense,Office Supplies - Engineering
440,20230628,6011,5,CC-500,2347.43,Expense,Office Supplies - Human Resources
441,20230625,6011,1,CC-100,1699.74,Expense,Office Supplies - Sales
442,20230617,6011,6,CC-400,1728.25,Expense,Office Supplies - Operations
443,20230627,6012,7,CC-200,8839.24,Expense,Training & Development - Customer Support
444,20230601,6012,2,CC-300,7353.38,Expense,Training & Development - Marketing
445,20230612,7001,1,CC-100,19376.74,Expense,Income Tax - Sales
446,20230604,7001,7,CC-300,19279.34,Expense,Income Tax - Customer Support
447,20230626,7001,6,CC-300,24606.19,Expense,Income Tax - Operations
448,20230710,4001,1,CC-100,98543.08,Revenue,Product Sales - Sales
449,20230723,4001,2,CC-400,124055.38,Revenue,Product Sales - Marketing
450,20230715,4001,9,CC-400,121201.48,Revenue,Product Sales - Sales - APAC
451,20230701,4001,10,CC-100,114065.14,Revenue,Product Sales - Sales - EMEA
452,20230718,4002,1,CC-200,63576.91,Revenue,Service Revenue - Sales
453,20230717,4002,2,CC-500,77659.85,Revenue,Service Revenue - Marketing
454,20230708,4002,9,CC-300,67020.58,Revenue,Service Revenue - Sales - APAC
455,20230708,4002,10,CC-100,64507.69,Revenue,Service Revenue - Sales - EMEA
456,20230715,4003,1,CC-500,43039.29,Revenue,Subscription Revenue - Sales
457,20230720,4003,2,CC-400,38315.94,Revenue,Subscription Revenue - Marketing
458,20230719,4003,9,CC-500,44576.99,Revenue,Subscription Revenue - Sales - APAC
459,20230710,4003,10,CC-200,40685.84,Revenue,Subscription Revenue - Sales - EMEA
460,20230712,4004,1,CC-500,28775.89,Revenue,Consulting Revenue - Sales
461,20230706,4004,2,CC-400,27111.78,Revenue,Consulting Revenue - Marketing
462,20230717,4004,9,CC-100,30849.75,Revenue,Consulting Revenue - Sales - APAC
463,20230717,4004,10,CC-100,33586.45,Revenue,Consulting Revenue - Sales - EMEA
464,20230718,4005,1,CC-500,23582.8,Revenue,License Revenue - Sales
465,20230702,4005,2,CC-400,19925.73,Revenue,License Revenue - Marketing
466,20230709,4005,9,CC-300,24222.32,Revenue,License Revenue - Sales - APAC
467,20230726,4005,10,CC-300,25001.89,Revenue,License Revenue - Sales - EMEA
468,20230724,4010,1,CC-200,3198.23,Revenue,Interest Income - Sales
469,20230725,4010,2,CC-100,3848.21,Revenue,Interest Income - Marketing
470,20230705,4010,9,CC-300,3765.3,Revenue,Interest Income - Sales - APAC
471,20230711,4010,10,CC-500,3172.63,Revenue,Interest Income - Sales - EMEA
472,20230703,5001,3,CC-200,39281.0,Expense,Cost of Goods Sold - Engineering
473,20230702,5001,8,CC-400,48888.81,Expense,Cost of Goods Sold - Research & Development
474,20230726,5001,9,CC-100,41281.97,Expense,Cost of Goods Sold - Sales - APAC
475,20230711,5001,6,CC-100,39590.46,Expense,Cost of Goods Sold - Operations
476,20230710,5002,9,CC-200,28541.97,Expense,Direct Labor - Sales - APAC
477,20230728,5002,7,CC-100,29855.01,Expense,Direct Labor - Customer Support
478,20230704,5002,8,CC-300,33639.26,Expense,Direct Labor - Research & Development
479,20230711,5003,7,CC-400,17367.82,Expense,Manufacturing Overhead - Customer Support
480,20230723,5003,10,CC-400,17842.34,Expense,Manufacturing Overhead - Sales - EMEA
481,20230709,5003,8,CC-500,14985.14,Expense,Manufacturing Overhead - Research & Development
482,20230718,6001,7,CC-200,155558.86,Expense,Salaries & Wages - Customer Support
483,20230703,6001,2,CC-100,146801.05,Expense,Salaries & Wages - Marketing
484,20230706,6002,5,CC-400,29496.38,Expense,Employee Benefits - Human Resources
485,20230715,6002,10,CC-300,30484.0,Expense,Employee Benefits - Sales - EMEA
486,20230720,6002,8,CC-300,23146.69,Expense,Employee Benefits - Research & Development
487,20230712,6003,5,CC-400,19588.68,Expense,Rent & Facilities - Human Resources
488,20230701,6003,1,CC-200,18429.3,Expense,Rent & Facilities - Sales
489,20230722,6003,2,CC-500,15713.72,Expense,Rent & Facilities - Marketing
490,20230712,6004,1,CC-300,3577.59,Expense,Utilities - Sales
491,20230702,6004,3,CC-500,3812.57,Expense,Utilities - Engineering
492,20230712,6004,2,CC-400,4168.15,Expense,Utilities - Marketing
493,20230711,6005,8,CC-400,25294.6,Expense,Marketing & Advertising - Research & Development
494,20230704,6005,2,CC-200,26495.61,Expense,Marketing & Advertising - Marketing
495,20230716,6005,3,CC-200,20259.13,Expense,Marketing & Advertising - Engineering
496,20230707,6006,7,CC-400,6937.41,Expense,Travel & Entertainment - Customer Support
497,20230723,6006,9,CC-300,7490.91,Expense,Travel & Entertainment - Sales - APAC
498,20230707,6006,2,CC-400,7291.2,Expense,Travel & Entertainment - Marketing
499,20230715,6006,3,CC-100,5306.59,Expense,Travel & Entertainment - Engineering
500,20230722,6007,8,CC-300,19673.59,Expense,Professional Services - Research & Development
501,20230718,6007,2,CC-100,16431.98,Expense,Professional Services - Marketing
502,20230726,6008,5,CC-200,12193.04,Expense,Software & Technology - Human Resources
503,20230704,6008,10,CC-200,10626.71,Expense,Software & Technology - Sales - EMEA
504,20230708,6008,3,CC-200,13433.1,Expense,Software & Technology - Engineering
505,20230712,6008,6,CC-100,12556.68,Expense,Software & Technology - Operations
506,20230720,6009,10,CC-200,6562.63,Expense,Depreciation - Sales - EMEA
507,20230710,6009,6,CC-100,6345.34,Expense,Depreciation - Operations
508,20230717,6009,8,CC-400,5275.95,Expense,Depreciation - Research & Development
509,20230727,6009,7,CC-400,5303.75,Expense,Depreciation - Customer Support
510,20230722,6010,2,CC-400,3733.5,Expense,Insurance - Marketing
511,20230727,6010,3,CC-200,4531.25,Expense,Insurance - Engineering
512,20230706,6010,6,CC-500,5004.47,Expense,Insurance - Operations
513,20230714,6010,8,CC-200,4982.01,Expense,Insurance - Research & Development
514,20230723,6011,1,CC-300,1731.73,Expense,Office Supplies - Sales
515,20230710,6011,2,CC-500,1780.38,Expense,Office Supplies - Marketing
516,20230707,6011,3,CC-300,2276.75,Expense,Office Supplies - Engineering
517,20230709,6011,8,CC-500,2108.05,Expense,Office Supplies - Research & Development
518,20230719,6012,5,CC-200,6280.29,Expense,Training & Development - Human Resources
519,20230706,6012,9,CC-200,8824.82,Expense,Training & Development - Sales - APAC
520,20230702,7001,10,CC-100,18614.58,Expense,Income Tax - Sales - EMEA
521,20230709,7001,6,CC-500,19165.55,Expense,Income Tax - Operations
522,20230714,7001,1,CC-500,17232.34,Expense,Income Tax - Sales
523,20230716,7001,7,CC-100,17017.7,Expense,Income Tax - Customer Support
524,20230810,4001,1,CC-500,115578.35,Revenue,Product Sales - Sales
525,20230816,4001,2,CC-300,107906.22,Revenue,Product Sales - Marketing
526,20230810,4001,9,CC-400,95578.46,Revenue,Product Sales - Sales - APAC
527,20230806,4001,10,CC-100,102057.55,Revenue,Product Sales - Sales - EMEA
528,20230815,4002,1,CC-400,63233.18,Revenue,Service Revenue - Sales
529,20230805,4002,2,CC-500,58681.72,Revenue,Service Revenue - Marketing
530,20230824,4002,9,CC-300,60779.09,Revenue,Service Revenue - Sales - APAC
531,20230813,4002,10,CC-300,73828.61,Revenue,Service Revenue - Sales - EMEA
532,20230817,4003,1,CC-300,36814.12,Revenue,Subscription Revenue - Sales
533,20230808,4003,2,CC-300,42165.71,Revenue,Subscription Revenue - Marketing
534,20230815,4003,9,CC-300,40983.59,Revenue,Subscription Revenue - Sales - APAC
535,20230802,4003,10,CC-100,38269.15,Revenue,Subscription Revenue - Sales - EMEA
536,20230828,4004,1,CC-400,25862.96,Revenue,Consulting Revenue - Sales
537,20230828,4004,2,CC-200,28555.33,Revenue,Consulting Revenue - Marketing
538,20230819,4004,9,CC-300,30931.13,Revenue,Consulting Revenue - Sales - APAC
539,20230825,4004,10,CC-200,29430.94,Revenue,Consulting Revenue - Sales - EMEA
540,20230815,4005,1,CC-500,19616.99,Revenue,License Revenue - Sales
541,20230816,4005,2,CC-300,21841.87,Revenue,License Revenue - Marketing
542,20230817,4005,9,CC-400,18724.42,Revenue,License Revenue - Sales - APAC
543,20230807,4005,10,CC-200,21569.65,Revenue,License Revenue - Sales - EMEA
544,20230802,4010,1,CC-100,3536.26,Revenue,Interest Income - Sales
545,20230827,4010,2,CC-500,3223.7,Revenue,Interest Income - Marketing
546,20230810,4010,9,CC-400,3609.66,Revenue,Interest Income - Sales - APAC
547,20230814,4010,10,CC-100,3487.97,Revenue,Interest Income - Sales - EMEA
548,20230802,5001,5,CC-300,99498.84,Expense,Cost of Goods Sold - Human Resources
549,20230818,5001,6,CC-500,86420.94,Expense,Cost of Goods Sold - Operations
550,20230817,5002,6,CC-400,43483.43,Expense,Direct Labor - Operations
551,20230809,5002,9,CC-500,46556.73,Expense,Direct Labor - Sales - APAC
552,20230818,5003,10,CC-300,10772.57,Expense,Manufacturing Overhead - Sales - EMEA
553,20230807,5003,2,CC-200,13225.27,Expense,Manufacturing Overhead - Marketing
554,20230817,5003,3,CC-400,11711.08,Expense,Manufacturing Overhead - Engineering
555,20230805,5003,1,CC-100,9181.15,Expense,Manufacturing Overhead - Sales
556,20230805,6001,6,CC-500,83400.34,Expense,Salaries & Wages - Operations
557,20230811,6001,8,CC-500,74494.91,Expense,Salaries & Wages - Research & Development
558,20230824,6001,9,CC-500,69200.07,Expense,Salaries & Wages - Sales - APAC
559,20230811,6001,2,CC-500,90963.26,Expense,Salaries & Wages - Marketing
560,20230827,6002,9,CC-400,21784.86,Expense,Employee Benefits - Sales - APAC
561,20230822,6002,10,CC-300,17141.41,Expense,Employee Benefits - Sales - EMEA
562,20230819,6002,8,CC-400,17931.64,Expense,Employee Benefits - Research & Development
563,20230820,6002,6,CC-100,19615.26,Expense,Employee Benefits - Operations
564,20230817,6003,5,CC-200,18945.84,Expense,Rent & Facilities - Human Resources
565,20230825,6003,4,CC-500,19279.52,Expense,Rent & Facilities - Finance
566,20230827,6003,1,CC-200,20835.23,Expense,Rent & Facilities - Sales
567,20230814,6004,4,CC-300,2422.72,Expense,Utilities - Finance
568,20230814,6004,1,CC-200,2581.72,Expense,Utilities - Sales
569,20230816,6004,2,CC-500,3002.18,Expense,Utilities - Marketing
570,20230823,6004,8,CC-100,3447.38,Expense,Utilities - Research & Development
571,20230817,6005,9,CC-400,38413.3,Expense,Marketing & Advertising - Sales - APAC
572,20230815,6005,4,CC-200,35652.37,Expense,Marketing & Advertising - Finance
573,20230820,6006,6,CC-300,6929.97,Expense,Travel & Entertainment - Operations
574,20230809,6006,9,CC-200,6210.45,Expense,Travel & Entertainment - Sales - APAC
575,20230810,6006,10,CC-200,6395.22,Expense,Travel & Entertainment - Sales - EMEA
576,20230823,6006,8,CC-200,6927.94,Expense,Travel & Entertainment - Research & Development
577,20230810,6007,8,CC-300,8961.71,Expense,Professional Services - Research & Development
578,20230813,6007,6,CC-500,7426.56,Expense,Professional Services - Operations
579,20230827,6007,10,CC-400,10135.16,Expense,Professional Services - Sales - EMEA
580,20230810,6007,3,CC-200,8207.97,Expense,Professional Services - Engineering
581,20230821,6008,5,CC-400,21117.27,Expense,Software & Technology - Human Resources
582,20230807,6008,2,CC-400,20308.0,Expense,Software & Technology - Marketing
583,20230805,6009,9,CC-300,12905.31,Expense,Depreciation - Sales - APAC
584,20230808,6009,5,CC-500,9280.6,Expense,Depreciation - Human Resources
585,20230802,6010,1,CC-200,8012.42,Expense,Insurance - Sales
586,20230823,6010,9,CC-300,7560.71,Expense,Insurance - Sales - APAC
587,20230814,6011,2,CC-200,3162.15,Expense,Office Supplies - Marketing
588,20230816,6011,3,CC-400,2829.75,Expense,Office Supplies - Engineering
589,20230811,6011,1,CC-300,2827.24,Expense,Office Supplies - Sales
